Site_Name,Line_No,Array ,Induced_Polarization,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Stack,Vab ,Pab ,Rab ,Tx-Bat,Rx-Bat
Kyles Landing,4,Dipole-Dipole,No,21,22.5,25.5,27,79.22,0.07,0,59.29,-425.385,607.276,3,362,220,0.6,11.29,12.53
Kyles Landing,4,Dipole-Dipole,No,21,22.5,27,28.5,102.54,0.14,0,-281.39,-220.246,607.276,3,362,220,0.6,11.29,12.53
Kyles Landing,4,Dipole-Dipole,No,21,22.5,28.5,30,99.2,0.02,0,-62.89,-106.529,607.276,3,362,220,0.6,11.29,12.53
Kyles Landing,4,Dipole-Dipole,No,21,22.5,30,31.5,91.74,0.08,0,217.45,-56.299,607.276,3,362,220,0.6,11.29,12.53
Kyles Landing,4,Dipole-Dipole,No,21,22.5,31.5,33,88.53,0.11,0,-172.52,-33.954,607.276,3,362,220,0.6,11.29,12.53
Kyles Landing,4,Dipole-Dipole,No,21,24,33,36,98,0.02,0,-36.02,-109.414,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,36,39,121.61,0,0,-34.37,-67.888,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,39,42,134.93,0,0,6.84,-43.043,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,42,34.5,118.99,0.03,0,85.82,158.155,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,34.5,37.5,110.9,0.03,0,-69.77,-85.759,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,37.5,40.5,127.56,0.03,0,36.71,-53.115,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,24,40.5,43.5,132.77,0.03,0,-30.09,-33.172,631.353,3,351,222,0.6,11.2,12.5
Kyles Landing,4,Dipole-Dipole,No,21,25.5,42,46.5,104.65,0,0,75.22,-46.68,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,46.5,51,72.49,0.05,0,7.3,-17.783,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,51,43.5,84.22,0.04,0,-61.08,42.852,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,43.5,48,88.38,0.03,0,40.95,-31.853,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,48,52.5,75.99,0.04,0,107.08,-15.649,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,52.5,45,73.65,0.07,0,-168.06,30.993,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,45,49.5,70.39,0.04,0,90.94,-20.798,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,25.5,49.5,54,91.71,0,0,-8.66,-16.013,611.437,3,361,220,0.6,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,51,57,126.9,0.04,0,11.69,-32.946,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,57,63,159.29,0,0,11.98,-23.631,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,63,52.5,152.99,0.04,0,62.46,50.066,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,52.5,58.5,160.11,0.03,0,-10.27,-35.771,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,58.5,64.5,137.05,0.04,0,-51.38,-17.949,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,64.5,54,159.86,0.03,0,-23.66,45.657,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,54,60,171.93,0.03,0,32.48,-33.296,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,60,55.5,192.02,0,0,-87.79,25.847,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,27,55.5,61.5,182.01,0.04,0,54.03,-30.758,587.252,3,392,230,0.7,11.12,12.53
Kyles Landing,4,Dipole-Dipole,No,21,28.5,60,67.5,151.12,0.06,0,-14.8,-27.779,586.477,3,373,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,21,28.5,67.5,61.5,153.22,0.03,0,-19.16,21.109,586.477,3,373,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,21,28.5,61.5,69,162.33,0.05,0,-25.55,-26.571,586.477,3,373,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,21,28.5,69,63,173.32,0.04,0,52.52,21.321,586.477,3,373,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,21,28.5,63,70.5,172.28,0.04,0,-53.44,-25.222,586.477,3,373,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,25.5,27,71.75,0.03,0,0.14,-1633.986,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,27,28.5,84.87,0.08,0,-70.45,-483.175,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,28.5,30,84.63,0.16,0,-277.2,-192.719,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,30,31.5,79.58,0.04,0,217.37,-90.609,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,31.5,33,76.57,0,0,-173.01,-49.822,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,24,33,34.5,87.44,0.03,0,22.16,-35.56,643.896,3,346,223,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,34.5,37.5,103.42,0.03,0,-70.87,-113.521,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,37.5,40.5,115.08,0,0,36.06,-63.159,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,40.5,43.5,116.34,0.03,0,-29.88,-36.488,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,43.5,36,113.74,0,0,7.2,148.637,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,36,39,111.39,0.04,0,-33.95,-84.693,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,39,42,119.45,0.05,0,6.98,-48.901,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,25.5,42,45,107.22,0,0,0.63,-26.338,620.731,3,358,222,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,43.5,48,84.63,0.02,0,41.2,-36.643,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,48,52.5,71.73,0.04,0,105.13,-17.083,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,52.5,45,69.83,0.04,0,-166.43,34.49,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,45,49.5,66.91,0.03,0,90.44,-23.41,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,49.5,54,86.4,0,0,-8.16,-17.274,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,54,46.5,75.65,0.03,0,-6.05,30.905,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,46.5,51,68.57,0,0,7.3,-19.669,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,27,51,55.5,99.88,0.03,0,-55.83,-16.928,593.537,3,387,230,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,52.5,58.5,158.31,0.03,0,-11.17,-41.612,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,58.5,64.5,135.52,0,0,-51.19,-20.355,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,64.5,54,158.32,0.03,0,-22.22,52.454,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,54,60,170.1,0,0,31.19,-38.473,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,60,66,143.19,0,0,-48.75,-18.985,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,66,55.5,168.87,0.05,0,-36.9,48.831,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,55.5,61.5,180.48,0.04,0,53.02,-35.386,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,61.5,57,166.45,0.04,0,15.12,22.683,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,28.5,57,63,158.46,0.03,0,10.98,-27.111,594.546,3,369,219,0.6,11.26,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,30,61.5,69,153.75,0.03,0,-25.43,-28.638,594.255,3,366,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,30,69,63,163.85,0.05,0,51.16,22.874,594.255,3,366,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,22.5,30,63,70.5,163.25,0.03,0,-52.52,-27.076,594.255,3,366,218,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,27,28.5,80.79,0.03,0,-242.62,-1869.372,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,28.5,30,81.5,0.12,0,215.26,-471.445,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,30,31.5,80.76,0.29,0,-147.96,-186.873,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,31.5,33,79.46,0.03,0,-173.72,-91.927,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,33,34.5,90.73,0.05,0,22.58,-59.984,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,25.5,34.5,36,100.35,0.03,0,-58.65,-41.463,654.232,3,339,222,0.5,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,36,39,126.54,0,0,-34,-135.919,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,39,42,130.27,0,0,6.68,-69.964,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,42,45,113.03,0.04,0,0.97,-34.691,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,45,37.5,125.1,0,0,14.54,159.974,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,37.5,40.5,127.97,0.03,0,36.18,-95.207,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,40.5,43.5,125.1,0,0,-29.4,-50.116,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,27,43.5,46.5,91.61,0.04,0,55.14,-22.019,607.422,3,364,221,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,45,49.5,71.43,0.06,0,89.5,-32.466,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,49.5,54,91.43,0.05,0,-8.16,-22.855,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,54,46.5,79.97,0.06,0,-6.17,41.459,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,46.5,51,72.63,0.06,0,6.85,-26.673,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,51,55.5,105.41,0.06,0,-54.86,-22.121,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,55.5,48,89.3,0.05,0,36.09,38.292,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,48,52.5,75.73,0.09,0,103.85,-22.802,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,28.5,52.5,57,147.57,0.07,0,-72.04,-26.254,623.007,3,354,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,54,60,167.32,0.03,0,29.61,-46.152,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,60,66,140.16,0.04,0,-48.94,-22.092,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,66,55.5,166.39,0.03,0,-35.48,57.852,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,55.5,61.5,179.22,0.03,0,51.64,-42.541,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,61.5,67.5,143.46,0.03,0,17.89,-19.962,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,67.5,57,155.74,0.04,0,-1.85,47.26,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,57,63,156,0,0,10.26,-32.097,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,63,58.5,133.95,0.02,0,50.92,19.157,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,30,58.5,64.5,133.01,0.06,0,-50.73,-23.881,623.93,3,353,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,24,31.5,63,70.5,158.14,0.03,0,-51.42,-30.24,610.111,3,360,219,0.6,11.23,12.55
Kyles Landing,4,Dipole-Dipole,No,25.5,27,28.5,30,89.52,0.04,0,-191.33,-1884.154,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,27,30,31.5,94.13,0.39,0,483.19,-495.277,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,27,31.5,33,98.41,0.85,0,-488.33,-207.132,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,27,33,34.5,114.33,0.03,0,22.6,-120.314,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,27,34.5,36,125.56,0.03,0,-59.63,-75.509,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,27,36,37.5,136.36,0.03,0,-12.54,-51.251,595.101,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,37.5,40.5,154.98,0.04,0,34.98,-166.795,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,40.5,43.5,146.44,0,0,-29.76,-78.802,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,43.5,46.5,103.33,0,0,55.14,-31.774,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,46.5,39,138.69,0,0,-81.2,177.698,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,39,42,154.79,0.03,0,6.56,-115.388,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,42,45,129.06,0.03,0,1.25,-51.805,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,28.5,45,48,76.28,0.04,0,62.07,-18.372,608.61,3,363,221,0.6,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,46.5,51,71.8,0,0,6.04,-31.931,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,51,55.5,104.58,0.07,0,-54.39,-25.58,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,55.5,48,88.19,0.06,0,35.86,44.741,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,48,52.5,74.81,0.02,0,102.2,-26.883,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,52.5,57,146.36,0.03,0,-71.09,-30.055,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,57,49.5,112.71,0.04,0,-2.61,47.292,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,49.5,54,90.72,0,0,-7.58,-26.729,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,30,54,58.5,177.38,0.05,0,70.81,-30.88,609.65,3,361,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,55.5,61.5,172.16,0.03,0,50.55,-45.348,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,61.5,67.5,140.4,0.07,0,16.86,-21.131,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,67.5,57,150.62,0.04,0,-1.23,50.008,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,57,63,150.96,0.03,0,9.63,-34.216,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,63,69,159.96,0,0,-48.46,-21.253,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,69,58.5,143.44,0.03,0,99.31,41.564,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,58.5,64.5,128.34,0.03,0,-49.72,-25.215,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,64.5,60,125.31,0.04,0,8.96,17.113,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,25.5,31.5,60,66,135.14,0.05,0,-48.51,-23.168,595.794,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,30,31.5,92.62,0.08,0,-52.79,-1930.772,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,31.5,33,108.42,0.27,0,-72.6,-565.071,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,33,34.5,133.91,0.03,0,22.72,-279.169,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,34.5,36,154.26,0,0,-60.28,-160.791,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,36,37.5,167.71,0.05,0,-12.69,-99.891,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,28.5,37.5,39,168.12,0.04,0,-20.94,-62.585,589.438,3,386,228,0.7,11.18,12.53
Kyles Landing,4,Dipole-Dipole,No,27,30,39,42,160,0.03,0,5.9,-166.235,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,42,45,128.63,0.04,0,1.1,-66.819,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,45,48,73.26,0,0,61.89,-21.746,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,48,40.5,126.16,0.03,0,-12.06,156.043,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,40.5,43.5,149.88,0.03,0,-29.42,-107.86,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,43.5,46.5,100.78,0.03,0,55.41,-39.052,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,30,46.5,49.5,68.56,0.05,0,14.75,-15.939,587.518,3,386,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,48,52.5,70.34,0.03,0,100.78,-29.471,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,52.5,57,136.92,0,0,-70.46,-31.549,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,57,49.5,105.19,0,0,-2.91,50.272,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,49.5,54,85.42,0,0,-7.19,-28.915,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,54,58.5,165.35,0.03,0,69.76,-31.986,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,58.5,51,127.81,0,0,-69.84,50.517,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,51,55.5,98.16,0.03,0,-53.21,-27.241,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,31.5,55.5,60,179.55,0.03,0,83.12,-29.446,574.286,3,394,227,0.7,11.2,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,57,63,141.99,0.09,0,8.6,-35.979,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,63,69,149.28,0.08,0,-47.94,-21.615,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,69,58.5,134.1,0.08,0,98.05,42.83,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,58.5,64.5,120.19,0.08,0,-49.38,-26.205,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,64.5,70.5,160.88,0.07,0,-49.31,-20.563,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,70.5,60,137.14,0.08,0,58.98,38.228,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,60,66,126.11,0.07,0,-48.07,-23.835,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,66,61.5,126.97,0.07,0,15.87,16.68,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,27,33,61.5,67.5,130.99,0.06,0,16.17,-21.604,573.148,3,396,227,0.7,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,30,31.5,33,82.66,0.11,0,-286.73,-1742.846,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,30,33,34.5,109.01,0.16,0,78.86,-574.613,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,30,34.5,36,139.65,0.02,0,-60.62,-294.455,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,30,36,37.5,157.09,0.03,0,-12.48,-165.618,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,30,37.5,39,160.7,0.04,0,-20.72,-96.813,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,30,39,40.5,156.12,0,0,56.62,-58.785,596.181,3,369,220,0.6,11.23,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,40.5,43.5,151.69,0.03,0,-28.56,-158.564,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,43.5,46.5,95.88,0,0,55.55,-50.111,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,46.5,49.5,61.95,0,0,14.57,-18.501,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,49.5,42,100.55,0,0,-89.98,125.125,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,42,45,125.55,0.03,0,2.26,-90.907,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,45,48,67.94,0.05,0,62.12,-26.487,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,31.5,48,51,64.68,0.05,0,18.69,-15.131,591.127,3,388,230,0.7,11.15,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,49.5,54,79.08,0.04,0,-7.1,-33.944,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,54,58.5,149.51,0.07,0,68.28,-35.295,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,58.5,51,115.87,0.03,0,-69.23,56.732,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,51,55.5,90.05,0,0,-52.45,-31.23,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,55.5,60,162.34,0.06,0,82.31,-32.173,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,60,52.5,132.52,0,0,52.83,53.662,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,52.5,57,124.57,0.04,0,-69.24,-35.421,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,33,57,61.5,141.56,0.04,0,-15.14,-23.783,588.36,3,389,229,0.7,11.2,12.53
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,58.5,64.5,119.39,0,0,-49.3,-27.249,516.26,3,441,228,0.9,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,64.5,70.5,156.88,0.06,0,-48.84,-20.46,516.26,3,441,228,0.9,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,70.5,60,134.51,0.03,0,58.23,38.698,516.26,3,441,228,0.9,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,60,66,124.41,0.03,0,-47.91,-24.434,516.26,3,441,228,0.9,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,66,61.5,124.93,0.05,0,16.08,16.985,516.26,3,441,228,0.9,11.18,12.55
Kyles Landing,4,Dipole-Dipole,No,28.5,34.5,61.5,67.5,128.53,0.04,0,15.83,-21.883,516.26,3,441,228,0.9,11.18,12.55
